Name EN,Name CN
College Football USA 96 (USA) (Beta) (1995-06-21),美国大学橄榄球 96
College Football USA 96 (USA),美国大学橄榄球 96
College Football USA 97 (USA),美国大学橄榄球 97
College Football's National Championship (USA),大学橄榄球冠军赛
College Football's National Championship (USA) (Beta) (1994-04-13),大学橄榄球冠军赛
College Football's National Championship (USA) (Beta) (1994-04-18),大学橄榄球冠军赛
College Football's National Championship (USA) (Beta) (1994-04-19),大学橄榄球冠军赛
College Football's National Championship (USA) (Beta) (1994-04-29),大学橄榄球冠军赛
College Football's National Championship (USA) (Beta) (1994-05-03),大学橄榄球冠军赛
College Football's National Championship (USA) (Beta) (1994-05-06),大学橄榄球冠军赛
